host_ID,otu_ID,genus,base_taxon,has_genus,final_id,relative_reads,link,type,final_taxon_otu_ID,host_species,village,grid,season
2136,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.231407703,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,semi-intact_forest,1
2136,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.012948207,1,NC,nc_99_Nippostrongylus,Microgale brevicaudata,Mandena,semi-intact_forest,1
2141,nc_196,NA,Chromadorea,FALSE,Chromadorea_47,0.096167665,1,NC,nc_196_Chromadorea_47,Eliurus webbi,Mandena,semi-intact_forest,1
2141,nc_94,NA,Strongylida,FALSE,Strongylida_1,0.8594011970000001,1,NC,nc_94_Strongylida_1,Eliurus webbi,Mandena,semi-intact_forest,1
2142,nc_145,NA,Chromadorea,FALSE,Chromadorea_23,0.513639388,1,NC,nc_145_Chromadorea_23,Microgale brevicaudata,Mandena,semi-intact_forest,1
2142,nc_191,NA,Chromadorea,FALSE,Chromadorea_31,0.33666001300000004,1,NC,nc_191_Chromadorea_31,Microgale brevicaudata,Mandena,semi-intact_forest,1
2142,nc_81,NA,Rhabditida,FALSE,Rhabditida_26,0.048569528,1,NC,nc_81_Rhabditida_26,Microgale brevicaudata,Mandena,semi-intact_forest,1
2142,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.01996008,1,NC,nc_95_Heligmonellidae,Microgale brevicaudata,Mandena,semi-intact_forest,1
2142,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.0332668,1,NC,nc_99_Nippostrongylus,Microgale brevicaudata,Mandena,semi-intact_forest,1
2143,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.668621701,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Mandena,semi-intact_forest,1
2143,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.107958807,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,semi-intact_forest,1
2143,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.092204869,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,semi-intact_forest,1
2144,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.369685623,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Mandena,semi-intact_forest,1
2144,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.272018098,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,semi-intact_forest,1
2144,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.180513301,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,semi-intact_forest,1
2145,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.437626309,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,flooded_rice,1
2145,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.542531692,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,flooded_rice,1
2146,nc_140,NA,Chromadorea,FALSE,Chromadorea_58,0.02402691,1,NC,nc_140_Chromadorea_58,Microgale brevicaudata,Mandena,flooded_rice,1
2146,nc_71,NA,Chromadorea,FALSE,Chromadorea_6,0.43680922600000005,1,NC,nc_71_Chromadorea_6,Microgale brevicaudata,Mandena,flooded_rice,1
2146,nc_76,NA,Rhabditida,FALSE,Rhabditida_22,0.337337818,1,NC,nc_76_Rhabditida_22,Microgale brevicaudata,Mandena,flooded_rice,1
2146,nc_77,NA,Chromadorea,FALSE,Chromadorea_59,0.03219606,1,NC,nc_77_Chromadorea_59,Microgale brevicaudata,Mandena,flooded_rice,1
2146,nc_78,NA,Chromadorea,FALSE,Chromadorea_46,0.037962518,1,NC,nc_78_Chromadorea_46,Microgale brevicaudata,Mandena,flooded_rice,1
2146,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.021624219,1,NC,nc_99_Nippostrongylus,Microgale brevicaudata,Mandena,flooded_rice,1
2147,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.63051902,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,flooded_rice,1
2147,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.292364788,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,flooded_rice,1
2148,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.281418544,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,flooded_rice,1
2148,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.6664203910000001,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,flooded_rice,1
2151,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.982691628,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,flooded_rice,1
2152,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.8592672410000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,1
2153,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.950989979,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,1
2156,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.500421636,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,flooded_rice,1
2156,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.321286592,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,flooded_rice,1
2156,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.010842067,1,NC,nc_99_Nippostrongylus,Microgale brevicaudata,Mandena,flooded_rice,1
2159,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.980773082,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,flooded_rice,1
2160,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9262035849999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,1
2161,nc_66,NA,Chromadorea,FALSE,Chromadorea_4,0.88559614,1,NC,nc_66_Chromadorea_4,Microgale brevicaudata,Mandena,flooded_rice,1
2161,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.069607167,1,NC,nc_99_Nippostrongylus,Microgale brevicaudata,Mandena,flooded_rice,1
2162,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.488848058,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,flooded_rice,1
2162,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.40152095200000004,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,flooded_rice,1
2164,nc_102,Globocephalus,Globocephalus,TRUE,Globocephalus,0.88070318,1,NC,nc_102_Globocephalus,Setifer setosus,Mandena,flooded_rice,1
2164,nc_93,NA,Chromadorea,FALSE,Chromadorea_2,0.099684991,1,NC,nc_93_Chromadorea_2,Setifer setosus,Mandena,flooded_rice,1
2166,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.98754078,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,flooded_rice,1
2167,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.979087965,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,flooded_rice,1
2168,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9885186050000001,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,flooded_rice,1
2170,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.602229075,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,flooded_rice,1
2170,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.303846778,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,flooded_rice,1
2170,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.01033382,1,NC,nc_99_Nippostrongylus,Microgale brevicaudata,Mandena,flooded_rice,1
2173,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.607304387,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,flooded_rice,1
2173,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.331411126,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,flooded_rice,1
2174,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.978201227,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,flooded_rice,1
2177,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9565104170000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,1
2180,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9597552199999999,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,flooded_rice,1
2181,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9717196089999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,1
2182,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.974211536,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,1
2183,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9312815059999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,1
2187,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.937619472,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,flooded_rice,1
2188,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.5922166870000001,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,agroforest,1
2188,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.318244085,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,agroforest,1
2195,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.5678005370000001,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,agroforest,1
2195,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.344054129,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,agroforest,1
2196,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.118811881,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,agroforest,1
2196,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.130693069,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,agroforest,1
2196,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.073267327,1,NC,nc_95_Heligmonellidae,Microgale brevicaudata,Mandena,agroforest,1
2196,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.6059405929999999,1,NC,nc_99_Nippostrongylus,Microgale brevicaudata,Mandena,agroforest,1
2197,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.022738268,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,agroforest,1
2197,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.025641026,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,agroforest,1
2197,nc_168,NA,Chromadorea,FALSE,Chromadorea_44,0.121432027,1,NC,nc_168_Chromadorea_44,Microgale brevicaudata,Mandena,agroforest,1
2197,nc_66,NA,Chromadorea,FALSE,Chromadorea_4,0.017900339,1,NC,nc_66_Chromadorea_4,Microgale brevicaudata,Mandena,agroforest,1
2197,nc_74,NA,Chromadorea,FALSE,Chromadorea_1,0.624092889,1,NC,nc_74_Chromadorea_1,Microgale brevicaudata,Mandena,agroforest,1
2197,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.040154813,1,NC,nc_95_Heligmonellidae,Microgale brevicaudata,Mandena,agroforest,1
2197,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.075955491,1,NC,nc_99_Nippostrongylus,Microgale brevicaudata,Mandena,agroforest,1
2199,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.684560191,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,village,1
2199,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.268402871,1,NC,nc_99_Nippostrongylus,Mus musculus,Mandena,village,1
2203,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.955028227,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,village,1
2204,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.948018357,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,village,1
2207,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.948312922,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agroforest,1
2209,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.969804233,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,agroforest,1
2210,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9662774199999999,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,agroforest,1
2210,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.012004802,1,NC,nc_99_Nippostrongylus,Mus musculus,Mandena,agroforest,1
2212,nc_102,Globocephalus,Globocephalus,TRUE,Globocephalus,0.977217,1,NC,nc_102_Globocephalus,Setifer setosus,Mandena,agroforest,1
2213,nc_102,Globocephalus,Globocephalus,TRUE,Globocephalus,0.6174203,1,NC,nc_102_Globocephalus,Setifer setosus,Mandena,agroforest,1
2213,nc_93,NA,Chromadorea,FALSE,Chromadorea_2,0.35085869999999997,1,NC,nc_93_Chromadorea_2,Setifer setosus,Mandena,agroforest,1
2213,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.0106905,1,NC,nc_99_Nippostrongylus,Setifer setosus,Mandena,agroforest,1
2214,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.96834115,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,agroforest,1
2215,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.980197232,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,agroforest,1
2216,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9559758430000002,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agroforest,1
2217,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9304827150000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agroforest,1
2218,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9368358909999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agroforest,1
2219,nc_102,Globocephalus,Globocephalus,TRUE,Globocephalus,0.953152697,1,NC,nc_102_Globocephalus,Setifer setosus,Mandena,agroforest,1
2219,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.014687263,1,NC,nc_99_Nippostrongylus,Setifer setosus,Mandena,agroforest,1
2221,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.940338238,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,village,1
2222,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.071047957,1,NC,nc_129_Trichostrongylidae_1,Rattus rattus,Mandena,village,1
2222,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.065719361,1,NC,nc_131_Trichostrongylidae_2,Rattus rattus,Mandena,village,1
2222,nc_242,NA,Ancylostomatidae,FALSE,Ancylostomatidae,0.024866785,1,NC,nc_242_Ancylostomatidae,Rattus rattus,Mandena,village,1
2222,nc_30,NA,Chromadorea,FALSE,Chromadorea_20,0.484902309,1,NC,nc_30_Chromadorea_20,Rattus rattus,Mandena,village,1
2222,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.06749556,1,NC,nc_95_Heligmonellidae,Rattus rattus,Mandena,village,1
2222,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.207815275,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,village,1
2228,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9358711119999998,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agroforest,1
2229,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9430851059999997,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agroforest,1
2231,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9709502329999999,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,agroforest,1
2232,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9678925199999999,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,agroforest,1
2232,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.013435045,1,NC,nc_99_Nippostrongylus,Mus musculus,Mandena,agroforest,1
2235,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.5874175189999999,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,agroforest,1
2235,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.33249383,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,agroforest,1
2237,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.958415973,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,agroforest,1
2238,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9806486480000001,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,agroforest,1
2240,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.986526069,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,agroforest,1
2241,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.951981351,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agroforest,1
2242,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.920828258,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agroforest,1
2243,nc_223,NA,Nematoda,FALSE,Nematoda_32,0.022538946,1,NC,nc_223_Nematoda_32,Rattus rattus,Mandena,agroforest,1
2243,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9522704670000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agroforest,1
2246,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9800155,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,agroforest,1
2248,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.27782477299999997,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agroforest,1
2249,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9560031799999998,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agroforest,1
2251,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9559055120000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,agroforest,1
2255,nc_133,NA,Chromadorea,FALSE,Chromadorea_45,0.116973127,1,NC,nc_133_Chromadorea_45,Microgale brevicaudata,Mandena,brushy_regrowth,2
2255,nc_139,NA,Nematoda,FALSE,Nematoda_4,0.010183876,1,NC,nc_139_Nematoda_4,Microgale brevicaudata,Mandena,brushy_regrowth,2
2255,nc_140,NA,Chromadorea,FALSE,Chromadorea_58,0.010183876,1,NC,nc_140_Chromadorea_58,Microgale brevicaudata,Mandena,brushy_regrowth,2
2255,nc_70,NA,Chromadorea,FALSE,Chromadorea_51,0.013295615,1,NC,nc_70_Chromadorea_51,Microgale brevicaudata,Mandena,brushy_regrowth,2
2255,nc_71,NA,Chromadorea,FALSE,Chromadorea_6,0.5957567189999999,1,NC,nc_71_Chromadorea_6,Microgale brevicaudata,Mandena,brushy_regrowth,2
2255,nc_76,NA,Rhabditida,FALSE,Rhabditida_22,0.02758133,1,NC,nc_76_Rhabditida_22,Microgale brevicaudata,Mandena,brushy_regrowth,2
2255,nc_85,NA,Nematoda,FALSE,Nematoda_29,0.027298445,1,NC,nc_85_Nematoda_29,Microgale brevicaudata,Mandena,brushy_regrowth,2
2256,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.96868471,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Mandena,brushy_regrowth,2
2256,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.01213466,1,NC,nc_99_Nippostrongylus,Microgale brevicaudata,Mandena,brushy_regrowth,2
2257,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.35595262,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,brushy_regrowth,2
2257,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.590845212,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,brushy_regrowth,2
2259,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.99536161,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,brushy_regrowth,2
2260,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9838826999999999,1,NC,nc_95_Heligmonellidae,Mus musculus,Mandena,brushy_regrowth,2
2261,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9387450869999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,brushy_regrowth,2
2262,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9477502700000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,brushy_regrowth,2
2263,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.955196089,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,brushy_regrowth,2
2267,nc_74,NA,Chromadorea,FALSE,Chromadorea_1,0.960392902,1,NC,nc_74_Chromadorea_1,Microgale brevicaudata,Mandena,brushy_regrowth,2
2267,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.016159696,1,NC,nc_99_Nippostrongylus,Microgale brevicaudata,Mandena,brushy_regrowth,2
2269,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.939002073,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,brushy_regrowth,2
2270,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9286877699999998,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,brushy_regrowth,2
2271,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.41042605000000004,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Mandena,brushy_regrowth,2
2271,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.1697243,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,brushy_regrowth,2
2271,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.321604,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,brushy_regrowth,2
2274,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.51842213,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,brushy_regrowth,2
2274,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.40226600999999995,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,brushy_regrowth,2
2276,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.60702389,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,brushy_regrowth,2
2276,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.33399383,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,brushy_regrowth,2
2277,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9497523000000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,brushy_regrowth,2
2278,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.94799807,1,NC,nc_99_Nippostrongylus,Rattus rattus,Mandena,brushy_regrowth,2
2279,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.5398135000000001,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,brushy_regrowth,2
2279,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.37628403,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,brushy_regrowth,2
2281,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.18306499999999998,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Mandena,brushy_regrowth,2
2281,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.37447825,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,brushy_regrowth,2
2281,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.27762163999999995,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,brushy_regrowth,2
2282,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.47830087400000004,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Mandena,brushy_regrowth,2
2282,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.220058273,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,brushy_regrowth,2
2282,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.144763073,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,brushy_regrowth,2
2283,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.56969861,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,brushy_regrowth,2
2283,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.32979763,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Mandena,brushy_regrowth,2
2284,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.47948573000000005,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Mandena,brushy_regrowth,2
